"obs_id","source","compilation","location","DOI","latitude","longitude","elevation","d2H_precip","d2H_precip_err","d2H_wax","d2H_wax_err","archive_class"
"obs_0696","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","JY-01, Asia","10.1016/j.orggeochem.2020.104015",42.373,126.859,601,-62,NA,-190,NA,"soil"
"obs_0697","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","HN-01, Asia","10.1016/j.orggeochem.2020.104015",42.627,126.253,340,-58,NA,-192,NA,"soil"
"obs_0698","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","HN-03, Asia","10.1016/j.orggeochem.2020.104015",42.636,126.253,344,-59,NA,-184,NA,"soil"
"obs_0699","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","LY-02, Asia","10.1016/j.orggeochem.2020.104015",42.967,124.886,255,-58,NA,-192,NA,"soil"
"obs_0700","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","LY-05, Asia","10.1016/j.orggeochem.2020.104015",43.092,124.728,301,-59,NA,-190,NA,"soil"
"obs_0701","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","SP-01, Asia","10.1016/j.orggeochem.2020.104015",43.208,124.136,135,-57,NA,-179,NA,"soil"
"obs_0702","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","SP-02, Asia","10.1016/j.orggeochem.2020.104015",43.209,124.136,136,-57,NA,-173,NA,"soil"
"obs_0703","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","KQ-01, Asia","10.1016/j.orggeochem.2020.104015",43.241,117.377,1136,-80,NA,-177,NA,"soil"
"obs_0704","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","KQ-05, Asia","10.1016/j.orggeochem.2020.104015",43.241,117.377,1137,-80,NA,-186,NA,"soil"
"obs_0705","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","KQ-02, Asia","10.1016/j.orggeochem.2020.104015",43.241,117.378,1135,-80,NA,-192,NA,"soil"
"obs_0706","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","BYQ-01, Asia","10.1016/j.orggeochem.2020.104015",43.299,118.302,691,-73,NA,-196,NA,"soil"
"obs_0707","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","PS-02, Asia","10.1016/j.orggeochem.2020.104015",43.335,125.976,298,-60,NA,-190,NA,"soil"
"obs_0708","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","TL-09, Asia","10.1016/j.orggeochem.2020.104015",43.547,121.709,208,-63,NA,-177,NA,"soil"
"obs_0709","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","TL-07, Asia","10.1016/j.orggeochem.2020.104015",43.624,121.787,200,-63,NA,-171,NA,"soil"
"obs_0710","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","TL-03, Asia","10.1016/j.orggeochem.2020.104015",43.624,121.786,198,-63,NA,-178,NA,"soil"
"obs_0711","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","KL-04, Asia","10.1016/j.orggeochem.2020.104015",43.642,120.887,262,-66,NA,-184,NA,"soil"
"obs_0712","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","KL-01, Asia","10.1016/j.orggeochem.2020.104015",43.647,120.94,259,-66,NA,-177,NA,"soil"
"obs_0713","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","TL-01, Asia","10.1016/j.orggeochem.2020.104015",43.751,122.602,162,-61,NA,-176,NA,"soil"
"obs_0714","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AQ-01, Asia","10.1016/j.orggeochem.2020.104015",43.838,119.959,525,-71,NA,-202,NA,"soil"
"obs_0715","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AQ-02, Asia","10.1016/j.orggeochem.2020.104015",43.839,119.959,525,-71,NA,-172,NA,"soil"
"obs_0716","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AQ-03, Asia","10.1016/j.orggeochem.2020.104015",43.839,119.959,527,-71,NA,-185,NA,"soil"
"obs_0717","Ladd 2021 compilation (Lu et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AQ-05, Asia","10.1016/j.orggeochem.2020.104015",43.839,119.959,526,-71,NA,-212,NA,"soil"
"obs_0718","Ladd 2021 compilation (McFarlin et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","PLK, North America","10.1016/j.quascirev.2019.105978",63.8,-51.19,76,-107,7,-206.1,NA,"lake sediment"
"obs_0719","Ladd 2021 compilation (McFarlin et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","RTL5, North America","10.1016/j.quascirev.2019.105978",66.98,-50.92,65,-135,14,-250.6,NA,"lake sediment"
"obs_0720","Ladd 2021 compilation (McFarlin et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","RTL2, North America","10.1016/j.quascirev.2019.105978",67.14,-50.08,449,-148,11,-224.3,NA,"lake sediment"
"obs_0721","Ladd 2021 compilation (Mugler et al 2008)","ETH Zurich: doi:10.3929/ethz-b-000412154","Tibet 4 (CJ), Asia","10.1016/j.orggeochem.2008.02.008",30.9,90.87,4718,-139,4,-255,NA,"lake sediment"
"obs_0722","Ladd 2021 compilation (Nelson et al., 2018)","ETH Zurich: doi:10.3929/ethz-b-000412154","Sarnen, Europe","10.1016/j.gca.2018.06.005",46.869,8.219,469,-66,NA,-143,NA,"lake sediment"
"obs_0723","Ladd 2021 compilation (Nelson et al., 2018)","ETH Zurich: doi:10.3929/ethz-b-000412154","Rot, Europe","10.1016/j.gca.2018.06.005",47.07,8.314,419,-65,2,-200,NA,"lake sediment"
"obs_0724","Ladd 2021 compilation (Nelson et al., 2018)","ETH Zurich: doi:10.3929/ethz-b-000412154","Soppen, Europe","10.1016/j.gca.2018.06.005",47.09,8.081,496,-68,1,-200.6,NA,"lake sediment"
"obs_0725","Ladd 2021 compilation (Nelson et al., 2018)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mauen, Europe","10.1016/j.gca.2018.06.005",47.171,8.076,522,-67,1,-200.2,NA,"lake sediment"
"obs_0726","Ladd 2021 compilation (Nelson et al., 2018)","ETH Zurich: doi:10.3929/ethz-b-000412154","Baldegg, Europe","10.1016/j.gca.2018.06.005",47.2,8.26,463,-66,2,-199.7,NA,"lake sediment"
"obs_0727","Ladd 2021 compilation (Nelson et al., 2018)","ETH Zurich: doi:10.3929/ethz-b-000412154","Greifen, Europe","10.1016/j.gca.2018.06.005",47.354,8.672,439,-66,2,-193.2,NA,"lake sediment"
"obs_0728","Ladd 2021 compilation (Peterse et al., 2009)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Kilimanjaro, Africa","10.5194/bg-6-2799-2009",-3,37,1727,-23,NA,-114,NA,"lake sediment"
"obs_0729","Ladd 2021 compilation (Peterse et al., 2009)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Kilimanjaro, Africa","10.5194/bg-6-2799-2009",-3,37,2239,-30,NA,-136,NA,"lake sediment"
"obs_0730","Ladd 2021 compilation (Peterse et al., 2009)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Kilimanjaro, Africa","10.5194/bg-6-2799-2009",-3,37,2124,-29,NA,-140,NA,"lake sediment"
"obs_0731","Ladd 2021 compilation (Peterse et al., 2009)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Kilimanjaro, Africa","10.5194/bg-6-2799-2009",-3,37,2999,-41,NA,-144,NA,"lake sediment"
"obs_0732","Ladd 2021 compilation (Peterse et al., 2009)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Kilimanjaro, Africa","10.5194/bg-6-2799-2009",-3,37,2764,-38,NA,-149,NA,"lake sediment"
"obs_0733","Ladd 2021 compilation (Peterse et al., 2009)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Kilimanjaro, Africa","10.5194/bg-6-2799-2009",-3,37,2068,-28,NA,-152,NA,"lake sediment"
"obs_0734","Ladd 2021 compilation (Peterse et al., 2009)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mt Kilimanjaro, Africa","10.5194/bg-6-2799-2009",-3,37,1967,-27,NA,-156,NA,"lake sediment"
"obs_0735","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Potosi, South America","10.1016/j.gca.2010.06.018",-19.64,-65.69,4640,-112,NA,-206,NA,"lake sediment"
"obs_0736","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Lago Taypi Chaka Kkota, South America","10.1016/j.gca.2010.06.018",-16.2,-68.35,4300,-105,NA,-228,NA,"lake sediment"
"obs_0737","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Los Lirios, South America","10.1016/j.gca.2010.06.018",8.31,-71.82,2305,-67,NA,-164,NA,"lake sediment"
"obs_0738","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna de La Pata, South America","10.1016/j.gca.2010.06.018",8.65,-70.93,3980,-91,NA,-189,NA,"lake sediment"
"obs_0739","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Misteque, South America","10.1016/j.gca.2010.06.018",8.72,-70.88,3804,-88,12,-196,NA,"lake sediment"
"obs_0740","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Michurao Alto, South America","10.1016/j.gca.2010.06.018",8.73,-70.86,3738,-87,12,-188,NA,"lake sediment"
"obs_0741","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Royal ""D"", South America","10.1016/j.gca.2010.06.018",8.73,-70.87,3764,-87,12,-199,NA,"lake sediment"
"obs_0742","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Arenales Alta, South America","10.1016/j.gca.2010.06.018",8.73,-71.19,4005,-93,12,-186,NA,"lake sediment"
"obs_0743","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Negra, South America","10.1016/j.gca.2010.06.018",8.79,-70.81,3460,-82,NA,-177,NA,"lake sediment"
"obs_0744","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Mucubaji, South America","10.1016/j.gca.2010.06.018",8.8,-70.83,3570,-84,11,-192,NA,"lake sediment"
"obs_0745","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Grande delos Patos, South America","10.1016/j.gca.2010.06.018",8.81,-70.95,4190,-95,NA,-191,NA,"lake sediment"
"obs_0746","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna La Cura, South America","10.1016/j.gca.2010.06.018",8.81,-70.95,4230,-95,14,-187,NA,"lake sediment"
"obs_0747","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Verdes Baja, South America","10.1016/j.gca.2010.06.018",8.86,-70.87,4170,-94,NA,-185,NA,"lake sediment"
"obs_0748","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Verdes Medio, South America","10.1016/j.gca.2010.06.018",8.86,-70.87,4192,-94,14,-180,NA,"lake sediment"
"obs_0749","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Laguna Zapatera, North America","10.1016/j.gca.2010.06.018",11.77,-85.85,32,-32,2,-159,NA,"lake sediment"
"obs_0750","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Owens Lake, North America","10.1016/j.gca.2010.06.018",36.49,-117.89,1147,-85,4,-191,NA,"lake sediment"
"obs_0751","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Lake Crowley, North America","10.1016/j.gca.2010.06.018",37.58,-118.73,2058,-103,NA,-238,NA,"lake sediment"
"obs_0752","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Mono Lake, North America","10.1016/j.gca.2010.06.018",37.94,-119.03,1899,-99,2,-194,NA,"lake sediment"
"obs_0753","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Emerald Lake, North America","10.1016/j.gca.2010.06.018",39.07,-111.49,3093,-120,NA,-204,NA,"lake sediment"
"obs_0754","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","S. Grizzly Lake, North America","10.1016/j.gca.2010.06.018",39.69,-107.33,3239,-111,NA,-206,NA,"lake sediment"
"obs_0755","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Blue (Eagle) Lake, North America","10.1016/j.gca.2010.06.018",39.75,-106.76,2536,-98,NA,-208,NA,"lake sediment"
"obs_0756","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Bison Lake, North America","10.1016/j.gca.2010.06.018",39.76,-107.34,3276,-112,NA,-206,NA,"lake sediment"
"obs_0757","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Waddell Lake, North America","10.1016/j.gca.2010.06.018",48.43,-120.82,1500,-109,NA,-217,NA,"lake sediment"
"obs_0758","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Rainy Lake, North America","10.1016/j.gca.2010.06.018",48.5,-120.73,1460,-111,NA,-210,NA,"lake sediment"
"obs_0759","Ladd 2021 compilation (Polissar & Freeman, 2010)","ETH Zurich: doi:10.3929/ethz-b-000412154","Berdeen Lake, North America","10.1016/j.gca.2010.06.018",48.71,-121.47,1561,-105,6,-200,NA,"lake sediment"
"obs_0760","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Lago Gradnde di Monticchio, Europe","10.1016/j.gca.2004.06.004",40.92,15.61,674,-48,NA,-180,NA,"lake sediment"
"obs_0761","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Lago di Mezzano, Europe","10.1016/j.gca.2004.06.004",42.62,11.77,466,-41,NA,-167,NA,"lake sediment"
"obs_0762","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Lago di Massachiucoli, Europe","10.1016/j.gca.2004.06.004",43.84,10.32,18,-36,NA,-159,NA,"lake sediment"
"obs_0763","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Grystinge, Europe","10.1016/j.gca.2004.06.004",55.56,11.68,30,-65,NA,-201,NA,"lake sediment"
"obs_0764","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Pääjärvi, Europe","10.1016/j.gca.2004.06.004",61.06,25.09,151,-88,NA,-205,NA,"lake sediment"
"obs_0765","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Syrjänalunen, Europe","10.1016/j.gca.2004.06.004",61.18,25.13,156,-88,NA,-207,NA,"lake sediment"
"obs_0766","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Kiuvajärvi, Europe","10.1016/j.gca.2004.06.004",61.84,24.27,149,-89,NA,-205,NA,"lake sediment"
"obs_0767","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Tunturilampi, Europe","10.1016/j.gca.2004.06.004",67.35,27.17,293,-99,NA,-227,NA,"lake sediment"
"obs_0768","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Hirviiänkurunlampi, Europe","10.1016/j.gca.2004.06.004",67.37,26.86,178,-98,NA,-215,NA,"lake sediment"
"obs_0769","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Keitjoru, Europe","10.1016/j.gca.2004.06.004",68.67,21.51,428,-114,NA,-230,NA,"lake sediment"
"obs_0770","Ladd 2021 compilation (Sachse et al., 2004)","ETH Zurich: doi:10.3929/ethz-b-000412154","Oikojärvi, Europe","10.1016/j.gca.2004.06.004",68.84,21.17,463,-115,NA,-221,NA,"lake sediment"
"obs_0771","Ladd 2021 compilation (Schwab et al., 2015)","ETH Zurich: doi:10.3929/ethz-b-000412154","OSSA, Africa","10.1016/j.orggeochem.2014.09.007",3.77,10,17,-14,NA,-152,NA,"soil"
"obs_0772","Ladd 2021 compilation (Schwab et al., 2015)","ETH Zurich: doi:10.3929/ethz-b-000412154","DEBU, Africa","10.1016/j.orggeochem.2014.09.007",4.1,8.98,70,-14,NA,-166,NA,"soil"
"obs_0773","Ladd 2021 compilation (Schwab et al., 2015)","ETH Zurich: doi:10.3929/ethz-b-000412154","BARO, Africa","10.1016/j.orggeochem.2014.09.007",4.65,9.41,304,-17,NA,-148,NA,"soil"
"obs_0774","Ladd 2021 compilation (Schwab et al., 2015)","ETH Zurich: doi:10.3929/ethz-b-000412154","TIZO, Africa","10.1016/j.orggeochem.2014.09.007",7.25,13.58,1155,-27,NA,-170,NA,"soil"
"obs_0775","Ladd 2021 compilation (Schwab et al., 2015)","ETH Zurich: doi:10.3929/ethz-b-000412154","MAMG, Africa","10.1016/j.orggeochem.2014.09.007",8.39,13.71,322,-22,NA,-181,NA,"soil"
"obs_0776","Ladd 2021 compilation (Schwab et al., 2015)","ETH Zurich: doi:10.3929/ethz-b-000412154","RHUM, Africa","10.1016/j.orggeochem.2014.09.007",10.51,13.58,1028,-33,NA,-184,NA,"soil"
"obs_0777","Ladd 2021 compilation (Schwab et al., 2015)","ETH Zurich: doi:10.3929/ethz-b-000412154","MORA, Africa","10.1016/j.orggeochem.2014.09.007",11.05,14.15,438,-23,NA,-188,NA,"soil"
"obs_0778","Ladd 2021 compilation (Wang et al., 2017)","ETH Zurich: doi:10.3929/ethz-b-000412154","Tibetan plateau, Asia","10.1016/j.orggeochem.2017.01.006",31.4,96.4,3969,-113,NA,-240,NA,"lake sediment"
"obs_0779","Ladd 2021 compilation (Wu et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Wayquecha, South America","10.1016/j.palaeo.2018.11.005",-13.19255,-71.58795,3015,-116,NA,-203,NA,"lake sediment"
"obs_0780","Ladd 2021 compilation (Wu et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","San Pedro, South America","10.1016/j.palaeo.2018.11.005",-13.049,-71.537,1500,-92,NA,-181,NA,"lake sediment"
"obs_0781","Ladd 2021 compilation (Wu et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Villa Carmne, South America","10.1016/j.palaeo.2018.11.005",-12.8961,-71.4183,614,-77,NA,-184,NA,"lake sediment"
"obs_0782","Ladd 2021 compilation (Wu et al., 2019)","ETH Zurich: doi:10.3929/ethz-b-000412154","Los Amigos, South America","10.1016/j.palaeo.2018.11.005",-12.5588,-70.0993,286,-63,NA,-173,NA,"lake sediment"
"obs_0783","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","ARU11106SoA, Asia","10.1016/j.gca.2020.09.014",26.81,87.22,225,-36,NA,-148.4,NA,"lake sediment"
"obs_0784","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","ARU11004So, Asia","10.1016/j.gca.2020.09.014",27.35,87.19,315,-37,NA,-115.7,NA,"lake sediment"
"obs_0785","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","ARU11011So, Asia","10.1016/j.gca.2020.09.014",27.39,87.13,412,-38,NA,-128.2,NA,"lake sediment"
"obs_0786","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","ARU11020So, Asia","10.1016/j.gca.2020.09.014",27.47,87.15,448,-39,NA,-147.2,NA,"lake sediment"
"obs_0787","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","ARU11034SoA, Asia","10.1016/j.gca.2020.09.014",27.52,87.2,708,-43,NA,-159.3,NA,"lake sediment"
"obs_0788","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","ARU12136So, Asia","10.1016/j.gca.2020.09.014",27.62,87.24,2006,-63,NA,-173.3,NA,"lake sediment"
"obs_0789","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","ARU12037So, Asia","10.1016/j.gca.2020.09.014",27.67,87.36,1080,-49,NA,-173.5,NA,"lake sediment"
"obs_0790","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","ARU12068So, Asia","10.1016/j.gca.2020.09.014",27.75,87.41,2091,-65,NA,-178.6,NA,"lake sediment"
"obs_0791","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","ARU12090So, Asia","10.1016/j.gca.2020.09.014",27.81,87.42,2578,-73,NA,-182.6,NA,"lake sediment"
"obs_0792","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","ARU12099So, Asia","10.1016/j.gca.2020.09.014",27.84,87.4,2196,-67,NA,-176.4,NA,"lake sediment"
"obs_0793","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","J9, Asia","10.1016/j.gca.2020.09.014",28.31,84.3,2500,-81,NA,-179.4,NA,"lake sediment"
"obs_0794","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","J11, Asia","10.1016/j.gca.2020.09.014",28.4,84.15,4000,-105,NA,-228.9,NA,"lake sediment"
"obs_0795","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","J8, Asia","10.1016/j.gca.2020.09.014",28.4,84.26,3930,-104,NA,-209.4,NA,"lake sediment"
"obs_0796","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AK18, Asia","10.1016/j.gca.2020.09.014",30.1,79.44,1176,-56,NA,-157.2,NA,"lake sediment"
"obs_0797","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AK20, Asia","10.1016/j.gca.2020.09.014",30.14,79.37,1175,-56,NA,-166.9,NA,"lake sediment"
"obs_0798","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AK8, Asia","10.1016/j.gca.2020.09.014",30.24,78.86,635,-49,NA,-167.1,NA,"lake sediment"
"obs_0799","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AK22, Asia","10.1016/j.gca.2020.09.014",30.29,79.5,1635,-62,NA,-150.8,NA,"lake sediment"
"obs_0800","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AK25, Asia","10.1016/j.gca.2020.09.014",30.31,79.32,927,-51,NA,-127.1,NA,"lake sediment"
"obs_0801","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AK29, Asia","10.1016/j.gca.2020.09.014",30.62,79.82,2628,-76,NA,-173.2,NA,"lake sediment"
"obs_0802","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AK28, Asia","10.1016/j.gca.2020.09.014",30.69,79.89,2897,-80,NA,-228,NA,"lake sediment"
"obs_0803","Ladd 2021 compilation (van der Veen et al., 2020)","ETH Zurich: doi:10.3929/ethz-b-000412154","AK32/33, Asia","10.1016/j.gca.2020.09.014",30.77,79.49,3155,-83,NA,-175.9,NA,"lake sediment"
